factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,CUST_CODE
0.04288349,0.0905008,0.21466179,0.09376609,0.08080676,0.03842324,0.12647808,0.30690622,0.23132245,0.23507404,CUST0000788616
-0.015566887,0.06461457,0.12807998,-0.016082361,0.0540266,0.04517779,0.005540854,0.0020776968,0.021661485,0.01725509,CUST0000788668
0.00040279227,0.001911464,0.0030375381,5.2581734e-05,-0.0010992306,0.002473358,0.00045539977,0.0011298492,0.00048472412,0.0004982173,CUST0000788910
-0.00017427026,0.00048360054,0.00067574374,0.0002506537,-0.00019789566,0.0006940761,0.00043036233,0.0002683887,0.00046818037,0.0007615167,CUST0000789075
0.016278036,0.020112408,0.0025099434,-0.00057031057,0.0066952114,0.014376159,0.002542589,0.021412695,0.01503721,0.018822668,CUST0000789114
0.0010020232,0.0010524251,0.0016997402,0.0010165825,0.0007364546,0.0008055816,0.001612718,0.0019413567,0.0011144005,0.00068494456,CUST0000789469
0.18845922,0.10833954,0.17835851,0.024707103,-3.808061e-05,0.12390366,0.2534598,0.08828166,0.1872611,0.12808444,CUST0000789574
0.20507,0.109035894,0.011705399,0.41728473,0.4367506,0.35658437,0.5138109,0.21004617,-0.041231878,-0.11046676,CUST0000790691
0.017449629,0.023394726,0.045675457,0.017036302,0.023999574,0.027389484,0.04265348,0.022459557,0.019319298,0.019855738,CUST0000790937
0.00016125079,0.00093910086,0.00256019,0.00048375514,0.00043149095,0.0011418512,0.0012869611,0.001541475,0.0006933565,0.0010757697,CUST0000791300
-0.0057059643,0.007904621,0.01942611,0.018178212,0.002286546,0.009256075,0.009418117,0.017885357,0.01113142,-0.0006673762,CUST0000791687
0.0061728284,0.028014082,-0.0026196407,0.03399205,0.027947389,0.009651994,0.0083579235,0.027393114,0.020314781,0.014253552,CUST0000792272
-0.012100181,0.04888474,-0.00088935444,-0.008911794,0.029584209,-0.012692791,0.035622336,0.023536986,0.04250382,0.019722473,CUST0000792811
0.31529385,0.6779256,0.08902878,0.6468262,0.18558602,0.6149533,-0.057043705,-0.27775478,-0.1546885,0.58300793,CUST0000793074
0.015287241,0.0322646,0.034788627,0.09450419,0.14287186,0.061647687,0.058368303,0.0777179,-0.0016838402,0.017232582,CUST0000793310
1.7198134e-05,9.751551e-05,0.000106510124,-1.17665695e-05,7.5236574e-05,-3.272133e-05,3.6777452e-05,9.930731e-05,0.00013576864,-5.1583676e-05,CUST0000793321
0.071106985,0.031446394,-0.009460212,0.12587023,0.04880412,0.07286168,0.03048218,0.0364807,0.07105208,0.05357188,CUST0000793465
0.0065364526,0.0011056258,0.0035144975,0.0030247658,0.0008582506,0.008716477,0.0013436783,9.861055e-05,-0.0012602354,0.0025928456,CUST0000793540
0.00019051247,0.0012405755,0.0021114408,9.263927e-05,8.4563e-05,0.0011319817,0.00045134424,0.00042664644,0.00035588545,0.0005653068,CUST0000793613
0.0771279,0.05302273,0.051695682,0.07924968,0.00862873,0.091294445,0.10639433,0.12486229,0.07801449,0.07427186,CUST0000794349
0.0007507436,0.009495804,0.0058948356,0.005875616,0.0035176366,0.011609204,0.007401411,0.009458854,0.005018333,0.005618518,CUST0000794394
-0.042952955,0.17079826,0.30588427,0.061642263,0.3410537,-0.035678755,0.16702549,0.10051244,0.13115284,0.12768485,CUST0000794432
0.0028627575,0.0021262371,0.00045307627,0.0011851272,-0.00083298184,0.004460173,0.00021884446,0.00018909949,0.00017391233,0.0010887115,CUST0000794691
-0.00028925706,4.28497e-05,0.0010231212,-0.0003246855,4.084947e-06,0.0004875021,0.00028743144,-0.00016358924,0.0005344188,0.0005928717,CUST0000794762
0.6255541,-0.019039646,0.13385731,0.14946151,-0.02135629,0.34406683,0.055326883,0.36995813,0.118077114,0.31705034,CUST0000794797
0.0139064975,0.007272819,0.009186702,0.012560328,-0.0053872364,-0.00036090682,-0.00068454316,0.0065795453,-0.0146589335,0.0036506297,CUST0000794814
-0.0001531436,0.00021002731,0.0008975319,-4.9037488e-05,-0.00019300972,0.00024287791,0.00077803317,0.0003306059,0.00029423472,0.000823138,CUST0000794930
0.0022785803,0.0036796099,-0.0020324416,0.0017753183,-0.0038525113,0.0028172217,0.0045541734,-0.0016668683,0.003666261,0.0042359475,CUST0000795313
0.036087565,0.011515186,0.0038829055,0.035048284,0.013336468,0.020075602,0.012216501,0.02840617,0.026132874,0.019732784,CUST0000795550
0.0043824636,0.011991146,0.011242412,-0.0025285287,0.012487156,0.0040328642,0.00506171,0.011013899,0.00568176,0.003363587,CUST0000795954
0.014783679,0.0087665515,0.004247153,0.010262973,0.004513682,0.00663101,0.01858699,0.0055240327,0.0052936156,0.016736334,CUST0000796072
-3.667837e-05,0.0008315584,0.00066159596,2.219754e-05,0.00077850523,3.4503577e-05,-7.928189e-05,0.0005585057,0.0005744702,0.0004303911,CUST0000796175
0.02846452,0.07588979,0.12529637,0.11627687,-0.05572217,0.23102388,0.08043747,0.08271422,0.15691832,0.16147971,CUST0000796287
0.0042482596,0.0602353,0.01188221,0.065762,0.02489431,0.016080623,0.046193153,0.039908372,0.0147359595,0.059517328,CUST0000796363
0.032455545,0.028722174,0.033746045,0.018266382,-0.002455828,0.035291675,0.013831115,0.018152146,0.0062164883,0.0040821387,CUST0000797024
0.062036213,0.067218795,0.033780593,0.08153121,0.03604343,0.07541177,0.086066075,0.052924737,0.020697566,0.041725595,CUST0000797094
0.0024131285,0.0043516536,0.0029814092,0.015657194,-0.004203682,0.0048770877,0.007721786,-0.00024226624,0.0041512456,-0.0045519336,CUST0000797664
0.059581425,0.14418514,0.26881006,0.098441996,-0.051790275,0.33235517,0.2030451,0.19664699,0.39047357,0.23331703,CUST0000797753
0.00081410544,0.0077100024,0.0036664375,0.008624806,0.0054644053,0.007992679,-0.004926833,0.021405715,0.008598935,0.017282974,CUST0000797755
0.0571494,0.03228725,-0.006687022,0.04074598,0.0011985111,0.041680753,-0.0026384138,0.06062054,-0.0002936614,0.0043381657,CUST0000797981
0.07734441,0.1115093,0.06271852,0.2246389,0.20474412,-0.029029902,0.1619751,0.14666162,0.14110237,0.17207028,CUST0000798179
-0.01240666,0.023426948,0.0071725124,-0.0053417333,0.00758007,0.001054196,0.009977341,-0.0017123537,0.016439006,0.0081300065,CUST0000798688
3.356705e-05,-1.8351353e-05,9.223308e-06,-3.318222e-05,-2.2372746e-05,2.9338586e-05,-1.5322149e-06,-7.714934e-06,4.6886355e-05,8.2660235e-06,CUST0000799729
0.06452072,0.025045797,0.09497511,0.09218432,0.005304762,0.08066075,0.07058015,0.024070768,0.12716456,0.111658074,CUST0000799807
0.004815635,0.0048319013,0.0046372204,0.0066816784,0.0065606893,0.014296519,-0.00090663234,-0.00043753858,-0.015678648,-0.0042991145,CUST0000800237
0.0017442546,0.0034904326,0.008346356,0.0015921585,0.0013903243,0.0032319706,0.004381811,0.0041261753,0.0049709855,0.0063327868,CUST0000800320
-0.0006389011,0.0027283593,0.0047611557,0.0029182862,0.0017801878,0.0043119197,0.0043364954,0.0016272989,0.0030516118,0.003573852,CUST0000800342
0.0003867448,0.0005105034,0.0011422231,0.00019421178,-0.0007229351,0.0016788221,0.0008555471,0.0005454174,0.0011899779,0.0015608984,CUST0000800630
0.011659391,0.01779923,-0.0036006686,-0.00034273026,-0.004793997,0.026653385,0.0020376656,0.0025272893,0.007302815,0.012460374,CUST0000801309
0.0075522834,0.002958571,0.036418308,-0.0018008614,-0.020076176,0.016864603,0.020209216,0.0066961357,0.058924854,0.022646984,CUST0000801895
-0.00040934945,0.0013580973,0.0019184783,0.00012909205,0.0006904782,0.0006434798,0.0013677615,0.00087952643,0.0009974925,0.0014915004,CUST0000802332
0.09229514,0.03970984,-0.04991005,0.030444112,0.03538357,0.1210634,0.004383216,0.016501965,0.09849984,0.064899474,CUST0000802534
-0.053610124,0.32734656,-0.09545979,-0.053067327,0.05689373,-0.0069893757,0.14992955,0.45761877,0.17533912,0.11168115,CUST0000802910
0.00033730673,0.00047538624,0.0015739433,-7.305603e-05,3.579075e-05,0.0013400894,0.0008624676,0.0007460617,0.0009040875,0.0011856653,CUST0000803009
0.0066461903,0.006395751,0.0019747608,0.0100626545,0.006730265,0.009985587,0.0065507377,0.0049933824,0.001608905,0.0042562336,CUST0000803065
0.08363203,0.0692815,0.21741095,0.04497902,0.16389169,-0.025837637,0.18659736,0.14764202,-0.014666906,0.098497465,CUST0000803106
-0.0056538866,0.03643065,0.057458766,-0.02622266,0.02083707,0.009776504,0.032814857,0.004505295,0.018045897,0.02670305,CUST0000803113
0.0416856,0.14630231,-0.03607373,0.15409786,-0.004089379,0.11646638,-0.04861606,0.06211971,0.031169433,0.093947396,CUST0000804462
0.014644369,0.021712784,0.0021174836,0.035927705,-0.0070974655,0.039309878,0.008007033,0.033961143,0.021298733,0.039785057,CUST0000804675
0.017649611,0.02537604,0.11428155,-0.007897925,0.0075333654,0.0313555,0.026383435,0.0274414,0.029189264,0.04071094,CUST0000804925
0.004052424,0.01180242,0.0013114304,0.013751229,0.021722995,0.011136593,0.01605463,0.008828539,0.003122932,0.02535655,CUST0000805089
0.0011830502,0.01571896,0.0007517272,-0.006277156,0.0036160809,0.004455635,0.017332206,0.022322515,0.012215303,0.013930769,CUST0000805188
0.020562867,0.047980208,0.09008665,-0.011851228,0.051706713,0.01584568,0.056930047,0.048264038,0.053403728,0.040567916,CUST0000805211
0.046625942,0.06919576,0.118228726,0.08882601,0.010484493,0.12936792,0.0890059,0.0075121135,0.06390794,0.11554774,CUST0000805509
0.04638871,0.048574716,0.042373426,0.038433235,0.011303863,0.072280504,0.000552103,0.0031848475,-0.02900621,0.05956736,CUST0000805533
-4.875017e-05,-0.00083205133,0.0011072874,0.0032071697,0.008011443,0.0030447128,0.0041852435,-0.0011519208,0.0005830118,-0.00017138768,CUST0000805536
0.06493519,0.072968185,0.013246804,0.116269365,0.039261103,0.070500754,0.0375769,0.10867546,0.069982275,0.024876302,CUST0000805651
0.0037882887,0.039490834,-0.009142733,0.0348315,0.0047263443,0.027073767,0.015374711,0.007425342,0.027716322,0.01716085,CUST0000805786
0.21549356,0.09229891,0.08517086,0.11329004,-0.023166876,0.11246438,0.10778925,0.09524057,0.13483967,0.17643447,CUST0000805881
-0.0001695612,0.00096507743,0.0023404318,0.00025153582,0.000774316,0.0011758483,0.0010583565,0.001025228,0.00084484584,0.0010938209,CUST0000805980
-0.004544092,0.019968174,-0.012285953,-0.0065678596,0.009272197,0.0014606647,0.0016461356,0.008573746,0.015504667,0.01282472,CUST0000806331
-0.0007134052,0.00063385937,0.0015046243,0.00034430914,0.0002545448,0.00035997631,0.0010597934,0.00063457544,0.00050630374,0.0004187288,CUST0000806489
0.18892816,0.19267368,0.14198606,0.24093546,0.015009648,0.34494916,-0.009641539,0.12414625,-0.17487805,0.16142179,CUST0000806551
-0.0032061317,-0.0019706038,0.019257342,0.056606356,0.018670853,0.013586496,0.010063159,0.044839323,0.035013895,0.021875715,CUST0000807176
0.02406322,-0.0025782639,0.0064770165,0.019678734,0.0069702044,0.013304242,0.007402833,0.010143496,0.021089053,0.0123548545,CUST0000807225
0.00039350364,0.0007986691,5.206656e-05,0.00057224004,0.00020814165,0.0005237995,7.5771764e-05,-1.0377139e-06,0.00030939543,0.0009176226,CUST0000807319
-0.0061625005,0.13121867,0.027542798,0.19652699,0.03513968,0.18387572,0.13007158,-0.12069684,0.31488523,0.16951904,CUST0000807441
0.026367493,0.03522161,0.011756092,0.019573677,0.030070385,0.033754155,0.014581024,0.03536317,0.040583704,0.030642036,CUST0000807896
0.027667087,-0.0019817397,0.006805952,-0.020287223,0.011790046,-0.007083033,0.042640988,0.007851129,0.008451175,0.020965027,CUST0000807919
0.02020093,0.04492385,0.015203119,0.007680785,0.04890105,0.0029290763,0.022270998,0.05583696,0.026265547,-0.010581383,CUST0000808041
0.0913976,0.13153382,0.1692525,0.06554482,0.11136471,0.08916322,0.08146132,0.13785349,-0.030090302,0.0850265,CUST0000808290
-0.00921878,0.039826706,0.048898626,0.0035029852,0.041132957,0.002977284,0.044440467,0.015962651,0.016937133,0.042385187,CUST0000808474
0.10746371,0.049868647,0.1245371,0.09453896,0.21942635,0.06512102,0.1689021,0.14690901,0.14468782,0.14687888,CUST0000808639
-9.774578e-05,0.00022962861,-0.00013381828,0.00028910206,-6.4025866e-05,-6.7090674e-05,0.00016771791,-3.087161e-06,0.000107290565,2.588938e-05,CUST0000808884
0.06768605,0.054374836,0.016936753,0.047356196,-0.023481315,0.0661405,-0.0028291503,0.052232165,-0.0025319615,0.0379739,CUST0000809605
0.017245837,0.027517172,0.0094713,0.041968454,0.037243806,0.032499377,0.028239783,0.017145894,0.019435242,0.025056219,CUST0000809886
-0.0010003847,0.0007863993,0.009957382,0.0008853266,0.00059189915,0.0033534465,0.004621874,-0.000107919885,0.008745421,0.005921966,CUST0000810116
0.013118593,0.023373839,0.010586987,0.024286566,0.0020619442,0.0160432,-0.008273528,-0.0037455775,0.01707274,0.016147882,CUST0000810784
0.06632014,0.10077621,0.32667965,0.09383097,0.09580558,0.16810554,0.13816002,0.041999344,0.046705548,-0.11387759,CUST0000811618
0.03785566,0.12777464,0.13568357,0.11095945,0.33072564,-0.058923766,0.019266857,0.18301013,0.31410828,0.04044756,CUST0000811661
0.009514172,0.003101499,0.08342844,0.030326989,-0.00705348,0.11009233,0.013655486,0.040934503,0.065427125,0.048894797,CUST0000812101
0.007863249,0.029832602,0.02316684,0.010350891,0.07851563,-0.0031943764,0.06434842,0.056538053,0.043532223,0.018469075,CUST0000812179
0.11667851,0.1054925,0.051401936,0.07345929,-0.051794797,0.20545661,0.08939742,-0.0037289804,0.066085026,0.09848844,CUST0000812379
0.006513212,0.0074265753,0.004447316,0.003091684,0.0019437355,0.002028565,0.003041624,-0.0036737286,-0.0074414276,0.0073849186,CUST0000812640
-0.00039851107,0.0011217841,0.005753393,0.0020191807,0.001587045,0.0038331258,0.0023988,-0.00031394913,0.0007119652,0.0008866719,CUST0000812909
-0.022332763,0.1090935,0.25750297,0.045493748,0.45672813,0.09817819,0.15795988,0.2576218,0.08654436,0.063768044,CUST0000813108
0.0026187876,0.013745883,0.0023169683,-0.003879977,0.021628246,-0.0004732447,0.015792752,-0.0014097155,0.02298422,0.007974128,CUST0000813194
0.23813505,0.12627202,0.14615327,0.18055294,0.004618777,0.20586373,0.038839404,0.12773599,-0.020822082,0.043822326,CUST0000813604
-0.00086172624,0.0035587512,0.00017013506,-0.0013270818,0.004285168,-0.0053772214,0.0042408626,0.0031595216,0.002771861,0.0036022488,CUST0000813956
0.019043442,0.04435172,0.02085192,0.034581386,0.05944152,-0.016754407,0.024424473,0.020585787,0.037450116,0.024271099,CUST0000814656
0.020568354,0.059056826,0.13700493,0.018192852,0.09307523,0.021428678,0.09677874,0.0741896,0.0859952,0.06929039,CUST0000814766
0.08471566,0.0304691,0.008142609,0.094275914,0.067944534,0.030697105,0.011403655,0.083402306,0.043981537,0.015022511,CUST0000815118
0.0011527049,0.0038521974,-0.00524172,0.0037591136,0.00068904797,0.0031225544,0.0025955867,0.0047209696,0.0041887574,0.003073267,CUST0000815318
0.0036672438,0.00011080584,0.0034775825,0.0033462057,-0.0010736842,0.007867294,0.0059846323,0.0017886156,0.00076433935,0.0034440856,CUST0000815647
0.021814758,0.03151953,0.08019533,0.017491383,0.018950282,0.032207888,0.028804675,0.05121349,0.01770333,0.021782609,CUST0000815801
0.00017880056,-7.321457e-06,-9.490618e-05,0.0005103258,8.848087e-05,0.0002756342,0.00034544978,-0.00032576593,0.0003891015,0.00040321177,CUST0000815839
0.05929082,0.023048397,0.12900816,0.09491703,0.026440859,0.12061897,0.06923336,0.17070724,0.11815267,0.18101071,CUST0000816072
-0.0004589962,-0.00023720734,0.00083006785,0.00071643566,0.00013847562,0.00030507607,0.0005063691,0.000914567,0.0003223285,-0.00010308154,CUST0000816127
-0.011819686,0.0005585542,0.022703154,0.014574413,0.018226985,0.008183526,0.019590931,0.027224956,0.015246529,0.019311259,CUST0000816240
-0.0008471209,0.0023090714,0.002936814,0.004075097,0.0039083622,0.002081031,0.0013951819,0.004154684,0.0027824992,0.003550972,CUST0000816474
0.006629872,0.0059480336,-0.00020096997,0.0024684884,-0.0007621162,0.005457435,-0.0012265127,-0.00060836406,0.002702694,0.00051597157,CUST0000816644
0.0009938733,0.024581866,-0.013379136,0.02237136,0.0037106527,0.013894512,-0.008521436,0.019883988,0.01471211,0.02509132,CUST0000816691
0.020564115,0.017011918,0.012268209,0.02554528,0.014259166,0.020128371,0.013404195,0.028916532,-0.0009884483,-0.0023061393,CUST0000816722
0.018782703,0.043646388,0.043719348,0.024172809,0.04663159,0.0052223545,0.03462041,0.04011279,0.039973043,0.035913542,CUST0000817002
0.247527,0.057872187,0.17430553,0.16675332,0.13586538,0.19104928,0.10356543,0.48436555,0.010730763,0.023162503,CUST0000817082
-0.0071562734,0.015492605,-0.0063739726,-0.002791227,0.002404839,0.006521482,0.011929523,0.0044138813,0.006040235,0.006566218,CUST0000817281
0.038760025,0.06136477,0.06158546,-0.008895885,0.05708992,0.03035242,-0.0017406293,0.028998565,-0.017067382,0.017986959,CUST0000817425
0.021115413,0.08791607,0.1766966,-0.006395977,0.18246017,-0.038451575,0.22171965,0.026265336,0.111763716,0.076647446,CUST0000817991
0.0013505089,0.0025379409,-0.00093365606,0.0037973607,0.00150881,0.00022616478,0.0022711763,0.0012364364,-0.0010221323,0.0007953655,CUST0000818165
0.0576255,0.114050314,0.14093198,0.10814725,0.016071057,0.13230027,-0.011800904,0.021759959,-0.106781095,0.0002373166,CUST0000818250
0.04662742,-0.05847724,0.25520808,0.034774743,0.16833386,0.09583176,0.21279207,0.01045958,0.019348212,0.21160914,CUST0000818812
0.23883027,0.07762296,0.042467356,0.1785745,0.20953327,0.33819035,0.066911615,0.1526112,0.093364336,0.12200143,CUST0000818932
0.0012558175,0.00017509291,0.000724478,0.00078706903,-0.00030460893,0.0011620603,-0.00012205545,0.0015951585,0.0005771138,0.0016031223,CUST0000819500
0.017447645,0.03841202,0.025333695,-0.0005494698,0.040917486,0.005578986,0.0143423425,0.021995654,0.008463471,0.014138004,CUST0000820108
0.05134598,0.025630208,0.06489335,0.08738897,0.04461704,0.1503958,0.061455604,0.007089607,0.10884008,0.061370187,CUST0000820324
5.233901e-05,0.00014668648,-2.691787e-05,-1.9157951e-05,-6.088906e-05,8.1973514e-05,-1.4984084e-05,9.365931e-05,-3.1081257e-05,2.3022129e-05,CUST0000820341
0.018042943,0.0061568697,-0.0033201587,0.017896289,-0.0022316566,0.021391813,-0.0025942193,0.005816626,0.007996442,0.012001883,CUST0000820448
0.11417249,0.09407019,0.0062394347,0.096530035,0.02853782,0.14544056,0.071997754,0.09354388,0.08665698,0.08876562,CUST0000821330
0.06876877,0.048497733,-0.0017247564,0.06714101,-0.0018479145,0.07833785,0.03590165,0.04090071,0.012990807,0.024266034,CUST0000821622
0.0856816,0.14197536,0.2072866,-0.0046541677,-0.0052607823,0.16789348,0.2906615,0.0131021235,0.30259255,0.35448042,CUST0000822085
0.00031104128,0.0023655102,0.0033045895,-0.00027976464,0.0018277378,0.0011995028,0.0013464757,0.0008072049,0.0021453106,0.0016881734,CUST0000822315
0.089363255,0.045689423,0.13452806,0.19139382,0.053093825,0.29673508,0.09428106,0.04826256,0.07157753,0.104957156,CUST0000822341
-0.06024599,0.15188952,0.05537179,0.08621924,0.23505387,-0.032721087,0.10301479,0.1261309,0.09029806,0.06659251,CUST0000822356
0.009209658,0.0060918895,0.00456636,0.0079999855,0.0035566038,0.0041639935,0.01236839,0.005781744,0.0044173636,0.012290686,CUST0000822402
-0.017659312,0.025486492,0.028858248,0.00096959143,0.02233008,0.009456417,0.034266442,0.021852477,-0.0001793239,-0.0070612305,CUST0000822468
-0.000589323,9.803332e-05,0.0015338867,0.0008498807,0.0012966577,0.0009862996,0.0009079791,0.0012998638,0.0006002134,0.000131896,CUST0000822648
-0.00067780836,0.0017912253,0.0021624705,0.00052682357,0.00018205856,0.0012789309,0.00039568805,0.00056981685,0.00096628314,0.0017070952,CUST0000823257
0.0096863,0.012820064,0.0056136576,0.043960318,0.034048375,0.0025028922,0.029893028,0.044314656,0.029363748,0.030331444,CUST0000823558
0.00041053086,0.0007580578,0.00016043673,0.0002330434,-0.00038454568,0.00050227175,5.580624e-05,0.0005218777,0.00084163423,0.00092590065,CUST0000824333
0.013542356,0.018453712,0.016578019,0.01223003,-0.00892055,0.037538793,-0.0029512271,0.013556764,-0.00870772,0.012695949,CUST0000824453
0.000950075,0.00054151553,-0.00030171056,0.00080300466,-0.0001665101,0.0007745637,0.00040133423,-0.0001310773,0.0006959617,0.00037261625,CUST0000824456
0.06538602,0.15437473,0.13899152,-0.030221894,0.19219291,-0.06893892,0.03159387,0.14386964,0.1392079,0.04597588,CUST0000824641
0.00026517906,0.0016226728,0.0033566388,3.6824833e-05,0.0018965806,0.00035230277,0.0022364587,-0.0001236362,0.00092763314,0.0028006423,CUST0000824986
-0.003214808,0.0046149073,0.014550164,0.0002553522,0.004021398,-0.0009378746,0.012497273,0.0018626365,0.006993071,0.007431569,CUST0000824998
0.0019575704,0.002107207,0.006461829,0.00046334043,0.0026239355,0.002331287,0.0024765437,0.0043443213,0.00032507267,0.0027205166,CUST0000825584
7.8581965e-05,-2.9743998e-05,0.00036083724,0.00011214853,-0.00019717526,0.0001147457,8.1065846e-05,0.00021769217,0.000261642,0.00022338645,CUST0000825713
0.073967315,0.062496252,0.084990665,0.0012811366,0.10882629,0.01565839,0.08366806,0.06341644,0.018102383,0.02155252,CUST0000826107
-0.00026358687,0.0022530868,0.0024126426,0.0014207377,0.0008302003,0.0012298581,0.0017771587,0.0011936428,0.0008822018,0.0016441495,CUST0000827064
-0.00022893267,0.00084196945,0.0015104972,-0.0001652085,0.0009846914,-0.00016398926,0.0008381721,0.0012373142,0.0004524341,0.001184427,CUST0000827111
0.0017568581,0.011090857,0.03186949,0.007838378,0.04584464,0.0034992774,0.029667918,0.022403473,0.012145466,0.020374447,CUST0000827586
0.006672327,0.00031264272,0.007017865,0.025981506,-0.00024690153,0.02710223,0.016753655,0.013617889,0.021055853,0.028901486,CUST0000827750
0.017452613,0.016782343,-0.0062426985,0.012758966,0.0020960183,0.014785459,-0.0005151132,0.020374974,0.0011890635,0.01012375,CUST0000827846
0.017608415,0.019925863,0.05334628,0.0030985817,0.023901444,0.0417734,0.04021229,0.014439481,0.017770268,0.031823743,CUST0000827922
0.00023911626,0.00076784845,-0.00011743036,2.7394357e-05,-0.00020003889,0.0003731306,0.0006450087,0.0001120714,0.0011459566,0.0011293998,CUST0000828022
0.213522,0.14074014,-0.11200706,0.16229448,0.06934872,0.19945624,0.03539094,0.059778526,0.11512791,0.04431992,CUST0000828036
0.03575695,0.022863038,0.11658977,0.07339553,0.04189878,0.058420952,0.045627043,0.051679615,0.08028728,0.107658595,CUST0000828166
-0.0008390274,0.006375523,-0.010792594,0.010234191,-0.0003146999,0.0037110248,0.011225847,0.02159685,0.0077002253,0.0045735543,CUST0000828846
0.008654233,0.0065178396,0.0056360937,0.0013107094,0.011347721,-0.0014710212,0.0066742348,0.0077019096,0.001035,0.0031928858,CUST0000829233
0.0077024214,0.04462959,-0.046991955,0.017362904,0.030821608,0.04672101,0.021011552,0.047334336,0.055860706,0.0531361,CUST0000829333
0.30144608,0.38441697,0.5285889,-0.16466664,0.48123363,-0.4397355,0.19250536,0.33928493,0.14859504,-0.2281087,CUST0000829489
-0.008639518,0.08800103,0.16980171,-0.027088542,0.19540724,-0.04312599,0.11666732,0.02460327,0.11103976,0.07087514,CUST0000830044
0.04858323,0.07484976,0.18115929,0.039072566,0.226226,-0.031953335,0.17319533,0.085313275,0.045315053,0.025691297,CUST0000830424
-0.00026946666,0.0005313251,0.0010898933,-7.76843e-05,0.00019681241,0.00049678574,0.0004967143,0.0005478586,0.00037269056,0.0005513457,CUST0000830456
0.14258413,0.08061196,0.044216193,0.09686645,0.074527286,0.17527641,-0.024667468,0.09889523,0.03290462,0.057314023,CUST0000830529
0.0025096594,0.04034692,-0.0077864532,0.021306492,-0.0016630185,0.033286426,0.029207438,0.026469927,0.027075652,0.027131572,CUST0000830969
0.011373765,0.002072185,0.004765495,0.011210267,0.009422604,0.0053706327,0.013636938,-0.004812366,0.010315773,0.00042635234,CUST0000831085
0.21310303,0.14372495,0.0627369,0.11867714,0.06723178,0.27065402,0.16537502,0.18785651,0.264689,0.3889525,CUST0000831162
0.049276054,0.03210573,0.06106035,0.023690399,0.04583237,0.045481965,0.03180846,0.0441466,0.0339593,0.023943156,CUST0000831705
0.001785877,0.006497225,0.010270705,0.0012063266,-0.0008024186,0.007471272,0.005558342,0.0043849167,0.005682845,0.007619983,CUST0000832277
-0.19769624,0.31733108,0.33789948,0.012204799,0.2510428,0.33072618,-0.117692575,0.0635659,0.42323324,0.2352003,CUST0000832283
0.039609812,0.06262989,0.07104781,0.015279426,0.10118066,0.005767027,0.0701081,0.06617812,0.07109052,0.035270743,CUST0000832339
0.0011547001,0.00259945,0.00250481,0.0006253444,0.0015214,0.002620278,0.0019257966,0.0022478045,0.0006311267,0.00171544,CUST0000832345
0.2605349,0.12117992,0.2949165,-0.05243521,0.1257491,0.1571007,0.1430417,0.46438628,0.1091246,-0.17409173,CUST0000832937
0.022569895,0.12377206,0.005816303,0.016549805,-0.03945853,0.1029488,-0.009694904,0.043047827,-0.01536874,0.0643496,CUST0000832979
-0.00032244422,0.0018690536,-0.0015934976,0.0039912467,0.0014695898,0.0025027022,-0.00051038776,-0.0007654088,0.001606789,0.0023316597,CUST0000833729
0.06058023,0.042905968,0.012287828,0.05018976,0.08023339,0.06276297,0.06894575,0.042538833,0.03649086,0.025092551,CUST0000833853
0.008418108,0.00606984,0.00033223914,0.0030130832,0.0004826052,0.008318165,-0.003289145,0.0076271854,-0.0024430251,0.0005194828,CUST0000834029
0.10557926,0.10806075,0.038447555,0.061804462,0.02683907,0.12961069,0.012401328,0.072049126,-0.051727436,0.005448371,CUST0000834065
0.08832088,0.116864964,0.16533005,0.056737892,0.1630058,0.103718184,0.07243255,0.16033159,0.0222101,0.08442274,CUST0000834066
0.0021821833,0.002343911,-0.0011107672,0.011723711,0.033085056,0.0041012443,0.025293574,0.01323649,0.00439317,0.0113037815,CUST0000834203
-0.0011966295,0.0037497943,0.010660866,0.006326674,0.003906792,0.0058411467,0.005390226,0.0072372407,0.007212141,0.0064960495,CUST0000834512
0.019767772,0.022835795,0.020822238,0.020467782,0.032338936,-0.009522404,0.029224357,0.030671084,0.028975027,0.02193291,CUST0000834937
0.0013596559,0.000978877,-1.973522e-05,-6.140906e-06,-0.000252481,-0.0010068486,0.00075794215,0.00033858742,-3.0451329e-06,-0.00024683884,CUST0000835203
-0.0015295211,0.005415888,0.0022843573,0.0058065006,-0.0016681296,0.0020061177,0.0012131374,-0.0025924204,-0.0012137451,0.0007398814,CUST0000835270
0.0001188376,6.9027425e-05,-0.00014745873,-1.8661263e-05,1.4099473e-05,8.112959e-05,4.8070477e-05,-3.1987376e-05,0.00015656617,6.655828e-05,CUST0000835400
0.15832871,0.20245717,0.18432586,-0.063250124,0.23711184,0.00081015035,0.2137629,0.3306157,0.14780337,0.14997019,CUST0000835559
-0.0003013219,0.0005764744,0.0029720808,-0.00020259908,0.0008517556,-0.00043127063,0.0018644846,0.0001882423,0.0024908292,0.0022995682,CUST0000835673
0.101376444,0.032806404,0.014859047,0.12073753,0.07009183,0.12802456,0.02897313,0.10828845,0.016502889,0.042224053,CUST0000835716
0.008010014,0.0192617,-0.0039424226,0.024031112,0.0064060297,0.010304949,0.0077165016,0.013278635,0.011544736,0.008636415,CUST0000835723
