factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,PROD_CODE
-0.025392264,0.034420718,0.06552944,0.0132526355,-0.022158805,0.04565553,0.0054410333,-0.002338019,0.026728509,0.046547152,PRD0902559
0.007529894,0.08360946,0.018693669,0.020481948,0.022791142,0.029872695,0.07088839,0.06778164,0.024423314,0.020954752,PRD0902568
0.010395866,0.009387148,0.22785813,-0.002836211,-0.032029975,0.06822149,0.11680422,0.06510167,0.11992212,0.15688746,PRD0902581
0.04286839,-0.026248643,0.123770915,0.009725788,-0.068094805,0.12598754,0.1298575,0.08339928,0.15373668,0.14013551,PRD0902587
0.012264646,0.008712317,0.016805625,0.058201212,0.12207233,0.0808825,0.07019982,0.03016402,0.028054554,0.03218146,PRD0902676
0.11868736,0.05286381,0.17149311,0.037840158,0.08369104,-0.02727288,0.16389504,0.11796002,0.13463527,0.031600177,PRD0902808
0.09955234,-0.0118395435,0.029959492,0.06330769,0.029989345,0.034217406,0.009722955,0.073526904,-0.048430994,-0.057865266,PRD0902810
-0.0041668327,0.045350187,0.07450336,0.035580374,0.047242746,0.061695963,0.030216064,0.038933903,0.14884396,0.017570592,PRD0902831
0.0007840155,0.010145466,0.00415975,0.0081302505,0.014088708,0.004564064,0.0070321015,0.009059391,0.0035053806,0.0036181011,PRD0902844
0.0032673737,0.010364939,0.006783296,0.011573192,0.0059798663,0.0039647887,0.012087594,-0.0031519139,0.009044122,0.016860649,PRD0902889
0.054052755,0.058929794,0.031110188,-0.0023221916,-0.04168309,-0.0041869674,0.046535812,0.019645505,0.12286685,0.026306547,PRD0902912
0.05589129,0.05626919,0.021415722,0.009408611,0.077044696,-0.007432377,0.03966757,0.026979694,0.12185588,0.0061180308,PRD0902920
0.0024015007,0.0095978975,0.04751301,0.008563452,-0.014055645,0.053178076,-0.006134568,0.006018986,-0.004663649,0.058452405,PRD0902943
-0.0073744506,-0.0018540194,0.061187908,0.01761909,-0.0041182474,0.08241328,0.0250976,0.021315914,0.10378094,0.03772381,PRD0902977
0.060451753,0.03723311,0.081182405,0.05848865,0.037100982,0.0837427,0.025242232,0.047796004,0.0057545197,0.010825269,PRD0902996
0.06468757,0.071980886,0.09569972,0.022390157,0.05262918,0.07866102,0.026032712,0.051806986,-0.070306756,0.025627695,PRD0903002
0.041484043,0.009573771,0.024904903,0.03477709,-0.036649622,0.058770448,-0.03557287,0.06509241,0.13250107,0.11350328,PRD0903005
-0.0005119105,0.026656333,0.066431984,0.0012263487,0.01038684,0.021711731,0.008096733,0.0030227907,0.045316234,0.016325666,PRD0903007
-0.014840525,0.056429565,0.011590207,-0.009370775,0.018436678,-0.00616628,0.029071577,0.032674775,0.020912632,0.034493733,PRD0903074
0.115656175,0.017056014,0.15762503,0.083648175,0.18210688,9.081362e-05,0.09221339,0.03953479,-0.05494207,0.011027272,PRD0903117
0.036923066,0.007827912,0.009028177,0.008222225,0.05530341,-0.0049010254,0.039752077,-0.05902727,0.06806071,0.017820679,PRD0903146
0.06293897,0.057616364,0.14172229,0.06855046,0.025524145,0.25761205,0.15856792,-0.023273885,0.28238067,0.09284182,PRD0903161
0.14622952,0.095898345,0.0746618,0.177685,0.07256308,0.17877842,0.18239875,-0.027065666,0.15320872,0.17547901,PRD0903203
0.24046727,-0.005864888,0.16712236,0.15977065,-0.042077594,0.22427602,0.2249428,0.036527753,0.06378734,0.19895506,PRD0903228
-0.0027021102,0.07134545,-0.043992534,0.04175531,0.11333301,0.07517882,0.0085937735,0.1441039,0.10441173,0.056448974,PRD0903243
0.010583164,0.0041897353,-0.005477284,-0.018765623,0.013859359,0.0037347605,0.023446238,0.05916791,0.020867301,0.037102196,PRD0903273
-0.009036361,-0.012459222,-0.014171974,0.03022124,0.03740773,0.044950224,-0.035767943,0.06904489,0.001638829,0.046095617,PRD0903313
0.021909509,0.038082194,0.11490378,0.008088942,0.07033877,0.06643137,0.11318319,0.020026239,0.097682506,-0.06587072,PRD0903317
0.02432848,0.008880228,0.014756623,0.006963101,-0.010287633,0.014581127,0.017888332,0.005007956,0.0074639525,0.019331466,PRD0903331
0.01663451,0.03710963,0.02486542,-0.0012479272,0.021549681,0.013628009,0.0123992115,0.024229936,-0.012060176,0.004045123,PRD0903373
0.060595877,-0.019116484,0.027730212,0.039002024,-0.02990317,0.03887353,-0.009386094,0.05933605,0.066848524,0.045435164,PRD0903383
0.08202417,0.0823038,0.13309275,-0.04619298,0.1048393,0.1409409,0.08605992,0.08888106,-0.015904984,0.08159826,PRD0903423
-0.014242515,0.028234527,0.072018005,0.060966056,0.16153076,0.11209398,0.048207067,0.14635636,0.08298522,0.09113916,PRD0903432
0.05713004,-0.012590778,0.05970705,0.04305618,-0.035525255,0.0988332,-0.010319287,0.004563896,0.027183132,0.04090015,PRD0903460
0.06331907,0.06625017,0.060221624,0.021475684,0.031823143,0.11157097,-0.0054408205,0.023188977,-0.034702998,0.02009982,PRD0903462
-0.015525531,0.009739172,0.04536014,0.03688402,0.023907254,0.035610445,-0.013486851,0.0048571513,0.02456526,0.057263114,PRD0903602
0.19780843,0.22808595,0.16236334,0.11624626,-0.07486907,0.10910336,0.16433193,0.13781151,-0.019774685,-9.696656e-05,PRD0903651
0.27601054,0.106247745,0.1423773,0.16676891,0.21234165,0.044677723,-0.005989932,0.2653502,0.1751181,0.05261254,PRD0903678
0.003121388,0.034128226,0.08306316,0.074159,0.06721128,0.1081641,0.023522727,-0.09633713,0.09408872,0.12758423,PRD0903732
0.022671347,0.016165206,0.051633637,0.016071865,0.07987317,-0.015016567,0.021224242,0.023644049,0.013045476,0.00656805,PRD0903753
-0.0022744704,0.049295805,0.1521374,-0.02103051,0.050709132,0.039263766,0.056829568,-0.023206638,0.08026477,0.022615844,PRD0903759
0.0480454,0.08927126,-0.026505377,0.07512979,0.008514901,0.0488632,0.028129388,0.0792658,0.004054795,0.07492702,PRD0903764
0.089501016,0.06430667,0.1087292,0.07149957,0.09653519,0.1780828,0.047118343,0.14717834,0.1734061,0.11506892,PRD0903898
0.036305133,0.00985701,0.031903993,-0.004696604,-0.031896997,0.04061251,-0.007953814,-0.013426924,0.028691951,-0.002702303,PRD0903998
-0.0049884315,0.021172212,0.005553806,0.013260544,-0.0006045327,0.02260762,0.0073129693,-0.0035465513,0.021479933,0.012149337,PRD0904027
0.064102165,0.060789857,-0.0024238098,0.10797601,0.07138891,0.14029825,-0.0061919196,0.1070068,-0.023189155,0.031226499,PRD0904121
0.045049496,0.03148045,0.00289951,0.023152336,-0.010171621,0.050634224,0.013382986,-0.0043295226,0.008471042,0.04129917,PRD0904139
-0.0037017236,0.012156061,0.030441431,0.015896935,0.035890948,0.027353628,-0.005260532,-0.00927115,0.027732395,0.050106183,PRD0904140
0.04127628,0.06005394,0.11021147,0.08010941,-0.027800195,0.078765735,0.013866646,0.07069571,-0.06367493,-0.025184138,PRD0904154
0.052506644,-0.014045333,0.0038511548,0.043974206,0.020523597,0.050065603,0.026585395,0.006802656,0.0653967,0.10070465,PRD0904195
0.1299097,0.045404818,-0.07808709,0.12707937,0.14349556,0.120929964,0.051993728,0.0035003326,0.16211216,0.13544478,PRD0904198
0.008208957,0.02250473,-0.005044054,0.030371565,0.050676458,-0.008890126,0.061573084,0.02733734,0.004182529,0.015045368,PRD0904204
0.2446159,0.17124543,0.26108503,0.17913663,0.09365164,0.16025923,0.32323655,0.16646056,0.085735485,0.3986862,PRD0904213
0.0631344,0.12990779,0.11306784,0.25911018,0.10416385,0.20483802,0.035667017,0.104563504,0.00011173226,0.16004397,PRD0904253
0.16544542,0.0249567,0.009399401,0.15282644,0.028227704,0.100683436,0.14070797,0.12708528,0.10786955,0.09008047,PRD0904269
-0.0095642125,0.039112803,0.046713304,0.029665539,0.035599686,0.022146761,-0.01309997,0.031865846,-0.014687595,-0.018137094,PRD0904295
0.10333632,-0.029629674,-0.07065844,0.07312949,0.06175156,0.06454269,0.03744001,0.053074818,0.16186646,0.054072056,PRD0904305
0.20516755,0.19997513,0.020536765,0.2238082,0.14998226,0.14213869,0.07919771,0.25951454,0.19711192,0.10300046,PRD0904315
-0.013304048,0.011889781,0.035074953,-0.023795858,0.007882886,0.017428895,0.018697761,0.013150768,0.02674595,0.027934644,PRD0904339
0.010314631,0.01207496,0.070610404,0.017206715,0.024848621,0.0021548527,0.01650696,0.024871616,0.0852519,0.056638848,PRD0904404
-0.020411523,-0.013831639,0.023050066,0.044611864,0.01697996,0.01649056,0.014810694,0.010602221,0.04878071,0.051130965,PRD0904409
0.0005306592,0.014525624,0.012028808,-0.008235539,0.040919356,0.007069808,0.031901903,0.036601804,0.03931775,0.03314987,PRD0904429
-0.0044009113,0.0065910686,0.037329745,-0.015430334,-0.008536903,0.008648799,0.022838425,0.009286396,0.0136689395,0.018662514,PRD0904469
0.11995405,0.11973352,-0.047348708,0.21754439,0.17454553,-0.012182877,-0.0132799195,0.1818372,0.04269229,0.15027457,PRD0904478
-0.037030604,0.03446142,0.027247667,0.078017384,0.107014954,0.11563932,0.08135857,0.011847812,0.03908426,-0.0028042889,PRD0904531
-0.0077689877,0.07128226,0.1574108,-0.019212632,0.12792213,-0.037408322,0.06335597,0.028526962,0.07614322,0.022688,PRD0904576
0.0455746,0.0556325,0.045950085,0.036558542,0.005813919,0.097442836,-0.035035633,0.011372901,-0.04346185,0.020329993,PRD0904606
0.051856425,0.035056558,0.022385728,0.0035929377,0.04179873,0.033041768,0.030137422,0.027515136,0.0030489096,-0.009586624,PRD0904619
0.1556639,0.12169819,0.01355908,0.10667597,0.15180422,0.1714888,0.10600281,0.008977921,0.13083948,0.0047121695,PRD0904633
0.0051673846,0.015388635,0.0173729,0.0068017007,0.021542136,0.044395696,0.01949208,0.016583884,-0.0046039764,-0.0056038797,PRD0904683
-0.017002596,0.18434031,-0.12507194,-0.0008260059,-0.07252072,0.06533065,0.074177325,0.13148312,0.03359134,0.028505968,PRD0904684
0.05362959,0.008402654,0.07016193,0.05144002,-0.048959363,0.07323519,0.030676927,0.0006267549,0.10958475,0.070104,PRD0904745
-0.004410501,0.008562021,0.02296703,0.049631096,0.015388257,0.008622352,0.010971099,0.01812543,0.019391458,0.05593688,PRD0904762
-0.011604521,-0.07461067,0.13745838,0.13289821,0.18113147,0.061796423,0.14455542,0.052688506,0.16099174,0.0021467567,PRD0904830
0.0946065,-0.023338046,-0.08534678,0.119675875,0.13043855,0.06788797,0.05332117,0.039560437,0.09117594,-0.001976429,PRD0904838
0.0010926944,0.013810076,0.0069988472,0.025519732,-0.014335003,0.009523328,0.017189926,0.0073052095,0.032691404,0.038548622,PRD0904867
0.05014001,-0.035815015,0.020440927,0.096672416,0.036155395,-0.07290404,-0.027818264,0.1259302,0.089226745,0.03512378,PRD0904870
0.08857077,-0.00076836435,0.010429882,0.07322442,0.043264333,0.052170206,0.016293956,0.021890653,-0.02405434,0.014505015,PRD0904874
0.0715563,0.029009646,-0.018906493,0.036752183,0.046758898,0.047907576,-0.001576364,0.03693448,0.013543616,0.015976002,PRD0904921
0.15836266,0.098926045,0.21449542,0.10672283,0.13696446,0.1343084,0.11209316,0.15969907,0.042340662,0.09036854,PRD0904962
0.018325962,0.05428769,0.014503744,0.03711918,0.05697385,0.0014821519,-0.013663245,0.09723516,0.031950302,0.030758021,PRD0904993
0.025333099,0.07955215,-0.018397806,0.10946809,0.006637412,-0.04065186,-0.085559785,0.10976683,0.013672331,0.13213198,PRD0902383
0.0039501465,0.0011220868,0.032326516,0.032494195,0.03523838,0.0053280094,0.04112285,-0.00019415926,0.041238114,0.00068266614,PRD0902428
-0.0068008536,0.041036636,-0.03563389,0.010549878,-0.025404323,0.011911882,0.014408052,0.020838775,0.023146953,0.01836805,PRD0903052
0.006376612,-0.0074645733,0.013075191,0.054206036,0.048027467,0.08312057,0.005516681,0.040296245,0.024157064,0.036296155,PRD0904488
-0.057788532,0.05451627,0.028294822,0.04815204,0.06244469,0.017659005,0.00039256754,0.041430477,0.058347713,0.038596325,PRD0900302
0.017900283,0.011921991,0.02334,0.0023983945,0.003017592,0.018373098,0.0027258724,0.010445837,-0.009430749,0.0048341914,PRD0903571
0.066078134,0.041495904,0.08328891,0.069634676,0.038968522,0.050409686,0.046336282,0.07398231,-0.044179734,0.016774472,PRD0901133
0.033341967,0.038645204,0.03636928,-0.00821637,0.026982486,-0.0019741463,0.03584999,-0.0019171038,0.072748564,0.07774013,PRD0900254
0.04659822,-0.015049412,0.0038006443,0.05391954,0.039994143,-0.046133034,0.08497192,0.017338304,0.072645515,0.033000924,PRD0904569
-0.026108772,0.0022965688,0.069792666,0.029013254,0.055315685,0.008900985,0.057709992,0.027025277,0.03918311,0.035253007,PRD0900173
0.004638244,0.0072046467,0.015789125,-0.06379388,0.07813942,-0.013634993,0.021493549,0.055184975,0.025586564,0.035898138,PRD0900321
0.08787949,0.047077946,-0.057718243,-0.0027859563,0.09463029,-0.07428055,0.09747062,0.059459765,0.08620715,0.07348558,PRD0900341
0.14497678,0.098226205,0.05765391,0.04615368,0.09167454,0.016780954,0.114215575,0.10660175,0.040951047,0.09777616,PRD0900524
0.023372052,0.0252025,0.039140258,0.065257415,0.0031619994,0.11016809,0.11608473,-0.030215718,0.19111474,0.052160133,PRD0900551
0.08366047,0.024598766,0.041912973,0.022837462,0.051947266,-0.055798437,0.047692392,0.024414727,-0.017514065,0.008648647,PRD0900628
0.07248939,0.0753704,0.07919316,-0.03840725,0.050620936,-0.03977064,0.046121985,0.048723135,0.006979477,-0.025629127,PRD0900729
0.1674631,0.06384452,-0.036937702,0.16654278,0.085374996,0.10788524,0.03775598,-0.036585603,0.17152351,0.0995173,PRD0900967
0.08443003,0.07294416,0.12209889,0.063724235,-0.007957924,0.16707015,0.12762395,0.02122445,0.06558262,0.18610545,PRD0901184
0.20314977,0.15241571,0.06963835,0.060314335,0.00521669,0.0624453,0.078830436,0.25390393,0.007901157,-0.039862312,PRD0901311
-0.018451156,0.03475652,0.20213597,-0.028335873,-0.062341105,0.08564603,0.11174677,-0.07002385,0.12715656,0.12325449,PRD0901379
0.031010572,0.042568196,0.10576106,-0.05635313,0.11621245,-0.08569006,0.10580644,0.004249504,-0.04095247,0.07896453,PRD0901398
0.03440015,0.046120703,0.14676663,0.3076826,0.04754761,0.23179899,0.09083966,0.08416594,0.14771153,0.1795993,PRD0901548
0.0099295685,0.054781694,0.015722413,0.08336983,0.15955941,0.0186015,0.04011153,0.110908136,0.057103314,0.049024135,PRD0901650
0.029463386,0.007309322,-0.01638589,0.09971733,0.0763952,0.097460404,0.06144467,-0.027897755,0.064973325,0.035830073,PRD0901686
0.11659202,0.12279064,0.33052143,-0.030492425,-0.005825302,0.25201374,0.10174459,0.14965199,0.08853481,0.21666586,PRD0901759
0.033860315,0.05286225,-0.00050685124,0.03892052,0.048534416,0.0912954,-0.019371137,-0.0017789834,-0.057302725,0.0087947305,PRD0901779
-0.033319976,0.055490747,0.042223573,-0.01357351,0.031136733,0.0174427,-0.0085262,-0.044880938,0.105560645,0.00951709,PRD0901844
0.009682851,-0.015519907,0.031202024,0.07477421,-0.025003359,0.02957006,0.06235484,-0.030777097,0.1521671,0.09369246,PRD0901877
-0.0049697035,0.019996833,0.058044776,-0.024303278,-0.0354734,0.03078054,0.05051831,0.013912942,0.042450503,0.05453415,PRD0901896
-0.0009674855,-0.0005780793,0.0016256841,0.0010219628,0.00034299458,-0.00027520346,0.0005503666,0.0014318147,0.00054945366,-0.0003607735,PRD0901972
0.016950767,0.015312892,0.015873885,-0.005975365,0.002791102,-0.0027948273,0.041171726,0.017096618,0.02883434,0.005883331,PRD0902083
0.075800024,-0.024227435,0.06894177,0.0329631,0.120747276,0.0669507,0.16645771,0.022100398,-0.003488271,0.104215026,PRD0902186
0.015965212,0.107976936,0.060698505,0.05867171,0.083757654,-0.061565,0.06893572,0.05759911,0.11982217,0.0042090835,PRD0902394
0.082121566,0.09437427,0.06275425,0.037784226,-0.01549597,0.03610991,-0.014767006,0.09102049,0.026971227,-0.058914587,PRD0902395
0.088892184,0.080617316,0.039970715,-0.028066581,0.008480684,0.08967769,0.07195284,0.08720179,0.015964815,0.022688132,PRD0902529
0.056867488,0.033165872,0.02585059,0.05292974,0.0081232125,0.05243723,0.045401692,0.058824465,0.053057212,0.06412502,PRD0902692
0.0370264,0.052808862,0.069395065,0.13055299,0.20485885,0.044884484,0.19393173,0.21111971,0.22278829,0.069714494,PRD0902741
0.08118175,0.058369257,0.003781576,0.04311236,0.070990086,0.034552325,0.059047043,0.1196684,0.02837198,0.04785444,PRD0902796
0.03071408,0.012985325,0.017642228,0.047893792,0.058333244,0.02993756,0.067780584,0.0659152,0.008614852,0.027720116,PRD0902852
0.18568622,0.042373497,-0.09363743,0.104798116,0.10850683,0.051976867,-0.06923094,0.1995036,0.061693355,0.054495025,PRD0902882
0.026703771,-0.014233867,0.020034391,0.101084344,0.032003142,0.06911045,-0.008742419,0.09981558,0.063396096,0.011470827,PRD0902914
0.025555803,-0.004670995,0.04294021,0.016372925,0.04086454,-0.028626332,0.036376137,-0.00060201506,0.05148438,0.07228899,PRD0902944
0.022744944,0.033043053,0.1492133,-0.09192755,0.15125866,-0.09069199,0.21112996,-0.003499959,-0.010862783,0.15366061,PRD0902993
0.050564297,0.037273776,0.120002314,-0.044839554,0.09796975,-0.0983377,0.09595098,0.0093087265,-0.047378205,0.065649964,PRD0903142
0.0023132781,0.015415503,0.00074797915,0.015149797,-0.006758748,0.023313453,0.004086081,-0.0041056992,0.007995228,0.01242796,PRD0903214
0.17652753,9.557949e-05,-0.038762588,0.09109441,0.12800772,0.1821742,0.020650052,-0.012136607,0.037188467,-0.0081426,PRD0903230
0.2646326,0.09380429,0.18021625,0.15621546,0.12038407,0.15909268,0.25373104,0.22994605,0.08660896,0.2625111,PRD0903608
0.05062142,-0.0031194699,0.030331837,0.124851525,0.06277408,-0.050579686,0.020754714,0.11540274,0.12039087,0.008082913,PRD0903615
0.016878907,0.02766902,0.0052723526,0.015160582,0.0058545223,0.039512694,0.007636624,0.022481445,0.018467473,0.019919643,PRD0903844
-0.0022164062,0.025898123,0.010610434,0.01574368,0.030159026,0.029579062,0.008239417,0.029963402,0.022024794,0.027759569,PRD0903923
-0.010932055,0.021610614,0.082150646,-0.022513606,0.016504074,0.016895903,0.046058815,0.009555339,0.020151813,0.041891124,PRD0903924
0.05828782,0.053388167,0.21254593,0.05268766,-0.03892518,0.22549719,0.116890535,-0.12941994,0.1865904,0.26377633,PRD0904066
-0.0007171218,0.05169351,0.14443485,0.037025508,0.17174608,0.041348837,0.081948936,0.0811525,0.03563637,0.09998122,PRD0904299
0.048390742,0.04870153,0.03873316,-0.011466453,-0.014137094,0.059317775,0.06326084,0.041963324,0.11011585,0.06371308,PRD0904318
0.008255157,0.11200706,-0.04467457,0.06259573,0.020593507,0.093596235,0.030389477,0.051436804,0.030615367,0.07404443,PRD0904370
0.039620508,0.06951425,-0.058602314,0.10125647,0.03478195,0.058719244,0.08359094,0.17225699,0.0696168,0.05382568,PRD0904421
0.028571859,0.045060944,0.004525614,0.04829666,0.0476273,0.08069076,0.028560748,0.031221388,0.0046223844,0.005214123,PRD0904679
0.1538493,-0.08382957,0.14106673,0.093457855,0.059551552,-0.03854884,0.000111186535,0.07093736,0.002379201,-0.0016250807,PRD0904723
0.015716515,0.03335504,0.0025562043,0.032804728,0.024647282,0.030774854,0.0033648803,0.042277988,0.0069936505,0.021762753,PRD0904911
0.03668378,0.025115121,0.04911719,-0.009009612,0.06236374,-0.00076899474,0.07693244,0.008159963,0.03513328,0.016078167,PRD0902197
-0.016801601,0.00941761,0.048477594,0.040065803,0.0098700775,0.035713438,0.022600992,0.03718258,0.021854935,0.04879621,PRD0902129
0.23980838,0.18182468,0.00013249849,-0.009909277,0.07580301,-0.11580191,0.06536375,0.14684808,0.19133398,-0.066409804,PRD0903377
0.05655843,0.06573459,0.17333092,-0.025539566,-0.018263917,0.06993807,0.105242126,0.105957344,0.18648228,0.1367309,PRD0901878
-0.017543115,0.04110995,0.041540943,-0.01466125,-0.006362555,0.024696233,0.038886875,-0.009803784,0.034294628,0.04169721,PRD0900279
-0.01797421,0.00621201,0.063751385,0.031383585,0.033880103,0.1144879,0.013682486,0.04405697,0.072067566,0.048530757,PRD0901791
-0.00556186,-0.0082989745,0.007289288,0.015153735,0.025415309,0.012103818,0.0038026336,0.0027336515,0.022231262,0.0004731058,PRD0902552
0.069753565,0.016481793,0.05075183,0.105250314,-0.039891105,0.032844145,0.026630351,0.027916724,0.021327008,0.07469722,PRD0903269
0.011962677,0.057420954,0.046453226,0.07006576,-0.0108326925,0.042064145,0.03067333,-0.0034948657,-0.031127462,0.017924612,PRD0903629
0.29010323,0.16779652,0.06635059,0.20693484,0.023317905,0.15730092,-0.039170202,0.13050114,0.030215958,0.15263596,PRD0903644
0.03500956,-0.0031097422,0.04958609,0.006557394,-0.04511185,0.057479646,-0.017168872,-0.002972931,0.054903354,0.043632712,PRD0904280
